% Author: Mohamed Idries
% Date and Time: 25 July 2016 15:23
% Comment:
% In this trial I installed a single sonar (maxSonar EZ 1) 3m from each wall. 
% *----------------------
% |         
% |           ^
% |	      3m
% |         
% |   
% |  < 3m     X
% |
% 
% Assuming 0 degrees is pointing up and 90 degrees is pointing to the left.
% I obtained the data by slowly moving it around the fixed point from 0 degrees to 90 degrees.
% Format: Milliseconds, Sonar, AccX, AccY, AccZ, GyrX, GyrY, GyrZ
17687,294,-2132,952,15332,-187,201,-142
17690,294,-1988,880,15336,-184,204,-150
17694,294,-1980,912,15336,-183,218,-174
17698,294,-2112,852,15428,-193,174,-143
17701,292,-2112,876,15344,-181,183,-153
17705,294,-2000,964,15380,-173,194,-174
17710,294,-2088,892,15300,-191,193,-155
17713,292,-2040,928,15432,-187,204,-157
17717,292,-2104,896,15308,-191,190,-153
17720,292,-2084,852,15516,-178,193,-147
17724,292,-2108,920,15420,-198,178,-130
17728,292,-1836,932,15372,-191,188,-155
17731,292,-2000,872,15376,-193,191,-157
17735,292,-2016,848,15252,-209,200,-160
17739,292,-2084,928,15332,-188,198,-158
17742,294,-2088,864,15272,-168,205,-150
17746,294,-2048,964,15304,-179,191,-157
17750,294,-2048,908,15304,-193,192,-143
17754,294,-2068,912,15376,-180,160,-157
17758,294,-1940,848,15412,-181,187,-136
17761,292,-2012,924,15296,-190,208,-141
17765,292,-2072,1016,15372,-200,205,-134
17769,292,-2088,888,15356,-190,194,-160
17772,292,-2020,904,15372,-200,187,-148
17776,292,-2064,1008,15428,-197,194,-164
17780,292,-2024,980,15288,-190,176,-143
17783,292,-2008,912,15368,-200,212,-151
17787,292,-2040,920,15376,-187,189,-150
17790,292,-2048,972,15280,-193,201,-161
17795,292,-2040,916,15440,-192,207,-142
17799,292,-2132,984,15400,-193,186,-132
17802,292,-2084,884,15224,-188,177,-149
17806,292,-1972,936,15348,-178,195,-160
17809,297,-2120,936,15328,-179,205,-144
17813,292,-1948,968,15268,-203,214,-144
17817,292,-2044,948,15308,-191,185,-153
17820,292,-2044,912,15372,-211,190,-152
17824,292,-2008,864,15284,-177,188,-155
17828,292,-2104,972,15184,-177,173,-144
17831,292,-2084,888,15324,-201,200,-151
17836,294,-2120,932,15452,-198,195,-134
17839,292,-2056,840,15472,-180,197,-141
17843,292,-2028,860,15348,-178,209,-166
17847,292,-2124,852,15228,-182,189,-131
17850,292,-2100,936,15456,-204,186,-158
17854,292,-2040,908,15284,-192,203,-151
17858,292,-2020,908,15300,-193,201,-154
17861,292,-2088,900,15288,-184,197,-135
17865,292,-2032,908,15308,-188,198,-145
17868,292,-2016,1020,15376,-186,192,-164
17872,292,-2052,908,15372,-193,198,-138
17876,294,-2056,892,15352,-201,190,-167
17880,292,-2112,900,15272,-194,203,-136
17884,292,-2044,852,15304,-195,196,-148
17888,292,-2012,980,15352,-195,198,-148
17891,292,-2052,852,15320,-204,212,-157
17895,294,-2080,856,15348,-188,181,-144
17898,294,-2124,920,15380,-190,182,-129
17902,294,-2020,964,15332,-187,198,-168
17906,292,-2092,900,15328,-197,182,-144
17909,292,-2104,844,15324,-190,187,-148
17913,292,-2012,992,15312,-191,194,-135
17917,292,-2124,896,15328,-182,203,-162
17921,292,-2084,928,15288,-192,189,-145
17925,292,-2076,972,15400,-185,196,-161
17928,292,-1984,992,15228,-188,210,-153
17932,292,-2128,1008,15324,-185,197,-137
17936,294,-2096,920,15324,-175,194,-166
17939,292,-2016,944,15408,-202,195,-148
17943,292,-2096,912,15220,-178,214,-146
17947,294,-2008,980,15452,-180,186,-141
17950,294,-2096,952,15324,-201,207,-156
17954,294,-2172,820,15220,-207,182,-143
17957,292,-2012,952,15336,-184,188,-139
17961,292,-2004,936,15388,-173,180,-153
17966,292,-2068,920,15192,-200,206,-149
17969,292,-2108,920,15320,-179,193,-149
17973,292,-2084,832,15376,-204,186,-137
17977,292,-2012,940,15488,-198,198,-154
17980,292,-2084,984,15368,-185,200,-151
17984,292,-1964,928,15396,-181,194,-136
17987,292,-2152,864,15340,-178,195,-148
17991,292,-2060,912,15320,-198,198,-153
17995,294,-1968,784,15260,-184,177,-148
17998,294,-1956,916,15436,-185,193,-161
18002,294,-2120,856,15348,-185,194,-136
18007,294,-1984,864,15280,-191,188,-148
18010,292,-2008,856,15292,-184,176,-142
18014,294,-2124,920,15336,-196,176,-137
18017,294,-1996,920,15228,-173,200,-155
18021,294,-2044,940,15316,-182,185,-157
18025,294,-2056,860,15432,-178,198,-148
18028,294,-1988,1000,15292,-174,182,-143
18032,294,-2092,880,15284,-185,184,-156
18036,294,-2060,860,15396,-195,175,-152
18039,294,-2040,892,15320,-198,194,-135
18043,294,-1988,876,15272,-198,182,-138
18046,294,-2084,924,15416,-197,184,-143
18051,294,-2044,1004,15272,-178,200,-170
18055,294,-2040,908,15416,-182,192,-158
18058,292,-2068,980,15276,-194,173,-144
18062,292,-2048,876,15584,-189,199,-155
18066,292,-2156,776,15508,-186,197,-156
18069,292,-2088,896,15404,-186,196,-160
18073,292,-2092,888,15216,-170,206,-139
18076,292,-1952,960,15232,-194,191,-146
18080,292,-1968,856,15328,-180,196,-152
18084,292,-1972,940,15328,-184,209,-131
18087,292,-2120,988,15432,-184,183,-150
18092,292,-2012,884,15372,-187,205,-153
18096,292,-2056,924,15352,-177,191,-152
18099,292,-2108,964,15356,-199,182,-144
18103,292,-2116,960,15388,-166,189,-151
18106,292,-2004,880,15292,-205,194,-137
18110,292,-2124,940,15292,-198,183,-145
18114,292,-2004,1016,15428,-194,180,-143
18117,292,-2012,952,15340,-185,188,-167
18121,292,-2084,876,15380,-174,189,-149
18125,292,-2040,944,15344,-196,182,-164
18128,292,-2156,948,15312,-184,198,-136
18132,292,-2072,916,15444,-188,180,-147
18136,292,-1996,880,15348,-184,219,-140
18140,292,-2080,1032,15444,-192,185,-134
18144,292,-2124,964,15436,-176,177,-151
18147,292,-1956,784,15260,-176,191,-151
18151,294,-2016,964,15304,-183,195,-154
18155,292,-2088,916,15304,-191,189,-144
18158,292,-2048,904,15340,-187,196,-147
18162,292,-2084,816,15400,-177,199,-146
18165,292,-2032,872,15300,-173,176,-155
18169,292,-1988,888,15448,-194,189,-155
18173,292,-2088,900,15328,-190,194,-155
18177,292,-2044,848,15452,-184,195,-137
18181,292,-1976,804,15292,-192,190,-147
18185,294,-1992,884,15404,-184,205,-141
18188,292,-2020,772,15340,-201,220,-152
18192,292,-2064,952,15188,-183,197,-142
18195,292,-2096,888,15328,-202,185,-127
18199,292,-2160,948,15344,-189,192,-165
18203,292,-2120,912,15328,-183,181,-137
18206,292,-2068,912,15300,-203,196,-143
18210,292,-2096,936,15336,-204,177,-132
18214,292,-2004,928,15428,-179,184,-149
18217,294,-2064,932,15352,-177,195,-141
18222,294,-2136,820,15248,-188,182,-148
18225,292,-2088,888,15412,-188,193,-146
18229,292,-2108,928,15284,-190,196,-142
18233,292,-1972,1032,15352,-188,203,-150
18236,292,-2044,916,15336,-182,185,-165
18240,294,-2012,820,15388,-200,184,-138
18244,294,-2084,904,15436,-184,210,-156
18247,294,-2088,936,15388,-192,193,-140
18251,294,-2128,888,15176,-169,181,-170
18254,294,-2024,840,15252,-191,203,-161
18258,294,-2084,932,15332,-195,200,-141
18263,294,-2092,904,15324,-188,191,-150
18266,294,-2088,876,15480,-156,210,-157
18270,294,-2088,1008,15408,-177,222,-148
18274,294,-2072,924,15360,-189,201,-152
18277,292,-2072,884,15260,-193,195,-157
18281,294,-2044,800,15428,-198,204,-153
18284,294,-1988,808,15220,-180,197,-136
18288,294,-2020,868,15280,-175,192,-161
18292,294,-2144,988,15328,-194,204,-139
18295,294,-2032,896,15340,-180,178,-150
18299,294,-2068,828,15332,-200,180,-165
18304,294,-2108,896,15352,-184,208,-158
18307,292,-2096,868,15332,-198,186,-139
18311,292,-2044,872,15492,-178,186,-165
18314,292,-2100,976,15272,-194,196,-141
18318,292,-2036,928,15288,-207,196,-144
18322,292,-2044,904,15444,-181,203,-148
18325,292,-2064,892,15424,-166,182,-157
18329,292,-2068,872,15408,-189,210,-148
18333,292,-1944,848,15312,-198,175,-160
18336,294,-2112,992,15408,-174,203,-162
18340,294,-2044,928,15356,-175,182,-159
18343,294,-2168,876,15164,-195,193,-138
18348,294,-2028,884,15324,-175,191,-169
18352,294,-2140,892,15412,-186,198,-151
18355,294,-1944,1004,15444,-185,182,-145
18359,292,-2052,748,15356,-196,197,-168
18363,292,-2116,920,15272,-198,203,-143
18366,292,-2032,960,15288,-210,189,-154
18370,292,-2064,896,15432,-186,181,-158
18373,292,-2024,916,15376,-190,186,-142
18377,292,-1996,952,15460,-175,190,-151
18381,292,-2056,924,15360,-204,195,-135
18384,294,-2048,988,15356,-172,184,-168
18388,294,-1988,940,15248,-206,205,-128
18393,294,-2044,948,15424,-194,201,-136
18396,294,-2048,892,15328,-184,170,-139
18400,294,-2044,900,15192,-181,199,-141
18403,292,-2116,904,15244,-182,181,-157
18407,292,-2036,896,15308,-200,186,-144
18411,292,-2008,888,15248,-182,216,-145
18414,292,-2032,796,15376,-203,192,-152
18418,292,-2100,1000,15352,-174,202,-135
18422,292,-2024,840,15428,-193,195,-160
18425,292,-2080,920,15272,-177,215,-157
18429,292,-2084,936,15300,-175,199,-137
18433,292,-2036,892,15412,-178,210,-158
18437,292,-2000,904,15400,-189,188,-162
18441,292,-2068,796,15336,-181,194,-152
18444,292,-2080,876,15192,-213,185,-156
18448,292,-2080,900,15360,-183,194,-152
18452,292,-2116,924,15376,-186,179,-163
18455,292,-2064,876,15396,-179,189,-147
18459,292,-2124,896,15436,-198,203,-148
18462,292,-2124,940,15196,-191,209,-145
18466,292,-2096,908,15268,-173,203,-129
18470,292,-2024,988,15464,-204,207,-151
18473,292,-2064,944,15452,-174,187,-154
18478,292,-1972,948,15368,-183,210,-134
18482,292,-2088,908,15328,-182,181,-148
18485,294,-2124,832,15336,-202,197,-163
18489,292,-2136,972,15292,-176,186,-139
18492,292,-2020,948,15312,-183,206,-146
18496,292,-2116,940,15404,-177,203,-139
18500,292,-1988,892,15432,-178,186,-149
18503,292,-1984,880,15424,-202,186,-160
18507,292,-2048,928,15444,-193,193,-141
18511,292,-2168,960,15488,-189,195,-141
18514,292,-2036,892,15296,-186,192,-138
18519,292,-2088,980,15432,-193,179,-127
18522,292,-2072,856,15436,-193,192,-157
18526,292,-1980,1016,15396,-185,181,-143
18530,292,-2100,900,15392,-193,182,-131
18533,292,-2072,952,15332,-183,206,-168
18537,292,-2108,820,15296,-197,203,-143
18541,292,-1956,864,15376,-180,185,-137
18544,292,-2048,932,15352,-172,198,-149
18548,292,-2048,888,15400,-176,194,-142
18551,294,-2044,848,15548,-201,187,-153
18555,292,-2152,968,15276,-172,196,-145
18560,292,-2112,920,15472,-168,191,-142
18563,292,-2128,912,15288,-186,188,-134
18567,292,-2020,892,15456,-201,212,-157
18571,292,-2136,892,15380,-204,196,-153
18574,292,-2012,972,15448,-191,206,-149
18578,292,-2052,908,15412,-169,197,-157
18581,292,-2164,928,15468,-179,198,-134
18585,294,-2064,808,15228,-206,212,-141
18589,294,-2068,964,15296,-179,186,-148
18592,292,-2048,912,15556,-190,200,-137
18596,294,-2016,892,15396,-175,185,-154
18600,292,-2064,900,15324,-181,190,-152
18604,294,-2012,896,15328,-202,196,-149
18608,292,-2044,912,15324,-192,188,-144
18611,292,-2060,892,15392,-170,177,-147
18615,294,-2060,904,15284,-183,201,-139
18619,294,-2012,992,15452,-187,196,-141
18622,294,-2056,984,15428,-203,192,-146
18626,292,-2064,888,15432,-184,181,-145
18629,292,-2076,844,15280,-199,180,-135
18633,294,-1992,892,15300,-184,186,-150
18637,294,-2072,880,15368,-173,187,-157
18640,292,-2008,956,15276,-190,194,-155
18644,294,-2064,840,15340,-184,196,-146
18649,294,-2040,932,15256,-184,184,-131
18652,292,-2088,1072,15324,-177,204,-133
18656,292,-2060,904,15420,-162,194,-148
18660,292,-2036,820,15408,-183,206,-146
18663,292,-2112,944,15328,-185,173,-138
18667,292,-2140,856,15180,-179,196,-162
18670,292,-2096,860,15364,-190,189,-149
18674,292,-2028,912,15288,-185,196,-149
18678,292,-2076,1000,15292,-190,199,-135
18681,294,-2100,932,15368,-172,200,-130
18685,294,-2056,996,15384,-221,184,-125
18690,294,-2148,972,15416,-189,189,-138
18693,292,-1984,820,15472,-174,195,-146
18697,292,-2072,952,15396,-196,181,-147
18700,292,-2072,1020,15424,-174,196,-135
18704,292,-2012,848,15336,-205,171,-140
18708,292,-2012,884,15308,-176,209,-144
18711,292,-1932,896,15328,-164,182,-154
18715,292,-2100,916,15372,-197,193,-134
18719,292,-2116,844,15328,-201,178,-148
18722,292,-2152,988,15296,-209,189,-149
18726,292,-2044,972,15300,-164,198,-139
18729,292,-2016,912,15352,-174,210,-140
18734,292,-2140,952,15332,-186,185,-144
18738,294,-2000,876,15388,-182,184,-156
18741,292,-2136,916,15256,-185,189,-127
18745,294,-2068,908,15404,-197,194,-147
18749,294,-2048,860,15288,-195,169,-160
18752,292,-1968,872,15296,-183,191,-142
18756,292,-2028,880,15372,-200,187,-155
18759,292,-2044,888,15332,-213,200,-137
18763,292,-2020,920,15376,-189,180,-152
18767,292,-2128,972,15352,-206,199,-150
18770,292,-2112,984,15464,-190,200,-154
18775,292,-2108,868,15272,-169,192,-146
18779,292,-2096,912,15368,-193,180,-150
18782,292,-2048,892,15304,-185,190,-145
18786,294,-1976,972,15368,-208,170,-153
18789,292,-2020,944,15292,-180,190,-146
18793,294,-1996,808,15276,-179,193,-141
18797,294,-2152,896,15280,-173,181,-146
18800,292,-2092,928,15304,-186,197,-144
18804,292,-2012,936,15364,-196,185,-152
18807,292,-2092,940,15404,-198,183,-164
18811,292,-2052,992,15404,-199,184,-130
18816,292,-1980,848,15408,-189,185,-132
18819,292,-2100,948,15352,-177,207,-136
18823,289,-2056,912,15296,-197,178,-129
18827,292,-2012,956,15312,-198,207,-154
18830,292,-2164,904,15448,-180,187,-156
18834,294,-1992,832,15252,-198,214,-145
18837,294,-2068,916,15396,-175,181,-132
18841,294,-2124,940,15456,-198,195,-163
18845,294,-2052,884,15336,-194,195,-134
18848,292,-2104,928,15412,-186,204,-157
18852,292,-1928,948,15316,-183,178,-152
18856,292,-2028,772,15396,-184,198,-161
18860,292,-2056,984,15324,-202,205,-149
18864,292,-2044,960,15260,-204,184,-151
18867,292,-2056,888,15320,-184,191,-157
18871,292,-2072,964,15288,-198,213,-168
18875,292,-2044,892,15352,-191,186,-145
18878,292,-1948,900,15328,-185,200,-151
18882,292,-2052,856,15284,-184,218,-134
18886,294,-2052,872,15340,-186,189,-133
18889,292,-2088,892,15308,-183,181,-128
18893,294,-2120,856,15368,-179,204,-159
18896,294,-2028,840,15268,-192,195,-152
18900,294,-2112,988,15308,-191,225,-132
18905,292,-1944,880,15388,-192,190,-161
18908,292,-2108,868,15400,-182,201,-156
18912,294,-2076,864,15328,-176,207,-150
18916,292,-1996,968,15440,-163,190,-163
18919,294,-1996,924,15328,-184,191,-150
18923,294,-2068,956,15336,-192,184,-144
18926,294,-2036,912,15284,-181,196,-122
18930,294,-2072,944,15192,-192,194,-161
18934,294,-2020,908,15312,-169,197,-123
18937,294,-2008,892,15400,-192,197,-159
18941,294,-1968,824,15416,-174,216,-151
18946,294,-2160,956,15408,-179,186,-149
18949,289,-1976,1040,15244,-193,207,-147
18953,289,-2040,964,15380,-185,204,-146
18956,289,-1912,900,15392,-192,196,-164
18960,289,-1960,940,15436,-181,162,-138
18964,289,-2088,960,15320,-194,187,-155
18967,289,-2024,964,15388,-187,201,-150
18971,289,-2116,820,15380,-196,170,-131
18975,289,-2084,876,15296,-190,180,-142
18978,292,-2076,916,15328,-167,184,-142
18982,292,-2060,936,15356,-212,195,-138
18985,292,-2076,940,15348,-198,208,-149
18990,292,-2064,908,15444,-181,173,-148
18994,292,-2080,948,15280,-188,195,-129
18997,297,-2056,896,15244,-179,172,-147
19001,297,-2020,940,15340,-192,183,-153
19005,297,-2100,920,15396,-185,174,-137
19008,297,-2120,892,15392,-206,220,-154
19012,297,-2076,808,15248,-186,181,-145
19015,297,-2040,936,15376,-175,197,-142
19019,297,-1976,912,15384,-192,177,-150
19023,297,-2076,868,15348,-171,186,-144
19026,297,-2052,916,15368,-199,183,-120
19031,297,-2136,956,15240,-196,186,-173
19034,297,-1936,868,15336,-179,202,-147
19038,297,-2148,936,15416,-192,207,-154
19042,297,-2088,960,15416,-181,174,-140
19045,297,-2120,824,15380,-206,180,-156
19049,289,-2120,912,15320,-184,196,-141
19053,289,-1976,936,15212,-206,187,-153
19056,292,-2060,832,15412,-187,215,-177
19060,292,-2084,952,15364,-177,199,-154
19063,289,-2076,916,15424,-189,179,-140
19067,292,-2068,1012,15380,-185,210,-146
19072,292,-2108,912,15348,-197,178,-143
19075,292,-1972,880,15260,-198,196,-137
19079,292,-2032,860,15444,-176,189,-140
19083,292,-2060,808,15304,-188,185,-149
19086,292,-2024,956,15220,-195,208,-142
19090,292,-2056,944,15304,-194,189,-139
19093,292,-2020,896,15324,-170,190,-159
19097,289,-2040,824,15332,-166,180,-134
19101,289,-2020,924,15352,-191,197,-158
19104,289,-1984,872,15396,-177,203,-161
19108,289,-1988,972,15408,-165,186,-144
19112,289,-2040,836,15200,-190,192,-148
19116,289,-2092,1024,15412,-182,206,-135
19120,289,-2060,872,15288,-187,188,-129
19124,289,-2128,948,15360,-188,188,-135
19127,292,-2104,912,15236,-183,198,-152
19131,292,-2088,868,15332,-188,168,-145
19134,292,-2108,880,15372,-186,190,-158
19138,292,-2148,944,15440,-209,183,-153
19142,292,-2040,876,15324,-174,209,-140
19145,289,-2092,892,15440,-181,195,-149
19149,289,-2020,976,15316,-186,175,-151
19153,289,-2076,904,15492,-178,190,-153
19156,289,-2060,956,15348,-173,181,-142
19161,289,-2088,904,15316,-189,198,-141
19164,289,-2096,976,15344,-199,211,-152
19168,289,-1972,956,15324,-204,190,-156
19172,289,-2120,812,15336,-189,192,-137
19175,289,-2000,952,15340,-178,199,-146
19179,292,-2076,948,15320,-189,184,-134
19182,292,-2104,944,15336,-199,180,-144
19186,292,-2060,948,15284,-185,198,-167
19190,292,-2060,860,15348,-199,196,-171
19193,292,-2012,992,15244,-187,188,-144
19197,289,-2048,884,15388,-183,202,-141
19202,289,-1980,908,15368,-194,193,-140
19205,289,-2088,944,15308,-192,181,-148
19209,289,-2128,852,15220,-189,220,-148
19212,289,-2064,952,15424,-180,190,-162
19216,289,-2012,924,15472,-181,202,-150
19220,289,-2040,864,15320,-187,204,-157
19223,289,-2084,940,15396,-183,189,-156
19227,292,-2068,880,15324,-218,198,-164
19231,292,-2072,904,15488,-203,200,-136
19234,292,-2040,944,15396,-164,206,-155
19238,292,-2052,1016,15336,-209,207,-151
19241,292,-2068,940,15384,-179,207,-141
19246,292,-2056,896,15416,-189,187,-146
19250,292,-1996,868,15288,-183,205,-163
19253,292,-2104,916,15340,-206,185,-164
19257,292,-1964,900,15356,-183,202,-143
19261,292,-2112,916,15428,-190,199,-144
19264,292,-2116,864,15440,-189,191,-161
19268,292,-2080,976,15340,-185,185,-155
19271,292,-2032,892,15264,-173,191,-127
19275,294,-2020,888,15296,-190,175,-152
19279,292,-2084,948,15380,-184,184,-124
19282,292,-2028,884,15384,-199,183,-137
19287,292,-2128,900,15320,-189,195,-138
19291,292,-1940,916,15396,-204,195,-149
19294,289,-2104,912,15472,-197,176,-137
19298,289,-2048,972,15356,-182,198,-163
19301,289,-2052,952,15380,-187,204,-125
19305,289,-2080,944,15376,-196,197,-154
19309,289,-2092,928,15356,-186,195,-139
19312,289,-2028,960,15360,-188,180,-148
19316,289,-2004,884,15316,-168,188,-154
19320,289,-1996,892,15388,-195,182,-161
19323,289,-2068,888,15208,-182,203,-144
19328,289,-2076,984,15420,-185,195,-143
19331,289,-2160,1008,15312,-197,197,-144
19335,289,-2108,904,15268,-191,199,-155
19339,289,-1956,932,15328,-180,182,-157
19342,289,-2032,876,15380,-197,184,-155
19346,289,-2008,924,15276,-201,172,-156
19350,289,-1988,852,15292,-169,210,-143
19353,289,-2096,892,15420,-203,189,-158
19357,289,-2080,908,15276,-184,210,-163
19360,289,-2020,948,15392,-186,181,-147
19364,289,-2172,900,15252,-197,198,-164
19368,289,-2064,956,15312,-181,192,-145
19372,289,-2052,904,15336,-189,180,-122
19376,289,-2100,852,15224,-180,170,-163
19380,289,-1992,856,15380,-185,190,-140
19383,289,-2096,1008,15352,-184,199,-163
19387,289,-2120,876,15456,-193,206,-149
19390,292,-2112,940,15292,-170,176,-143
19394,289,-2076,828,15368,-211,194,-145
19398,292,-2068,808,15308,-184,208,-154
19401,292,-2040,940,15412,-183,187,-162
19405,292,-2060,1000,15384,-168,178,-136
19409,292,-2052,868,15308,-176,196,-143
19412,289,-2076,900,15368,-197,188,-135
19417,289,-2092,832,15404,-201,195,-138
19420,292,-2072,1048,15328,-171,180,-145
19424,289,-2036,940,15412,-201,197,-142
19428,292,-2024,988,15504,-197,184,-145
19431,289,-2120,904,15336,-175,201,-124
19435,292,-1936,828,15484,-194,188,-157
19439,292,-2132,844,15300,-191,179,-132
19442,292,-2024,892,15184,-167,185,-137
19446,289,-2076,904,15408,-180,206,-158
19449,292,-2116,928,15384,-196,195,-166
19453,289,-2088,928,15296,-190,179,-147
19458,289,-2068,932,15252,-193,190,-129
19461,292,-2024,920,15352,-187,186,-149
19465,289,-1956,872,15348,-178,182,-153
19469,292,-1840,1040,15600,-140,236,-68
19472,292,-1652,1140,15424,-20,409,10
19476,292,-1772,428,15468,-123,397,-33
19479,292,-2036,648,15260,-237,419,-303
19483,289,-1660,-208,15224,591,983,-402
19487,292,-1948,1016,15900,1716,2320,18
19490,292,-2288,860,16136,2028,2348,384
19494,289,-2972,2188,13996,801,1116,78
19499,289,-3052,2080,15040,-564,-734,-241
19502,292,-1872,1356,15868,-334,-262,-331
19506,289,-2356,1204,15592,-54,431,-233
19510,289,-2592,1100,15048,-749,-223,-278
19513,289,-2668,1676,14736,-1364,-1101,-359
19517,289,-2064,1160,15116,-1427,-1281,-398
19521,289,-1016,24,16288,-512,-243,-233
19524,292,-1600,164,15240,332,744,-109
19528,292,-1856,140,15504,495,745,-78
19532,292,-1852,632,14988,644,913,-16
19535,292,-2204,1080,15636,684,925,-20
19539,292,-2628,1556,15348,167,431,-183
19543,292,-2600,1652,15268,-392,-152,-306
19547,292,-2036,1400,15252,-436,-83,-253
19551,292,-1912,796,15436,-367,-1,-184
19554,289,-2088,608,15396,-307,55,-182
19558,292,-2132,796,15248,-292,-41,-196
19561,292,-1756,724,15352,-185,54,-185
19565,292,-1848,1028,15832,-271,16,-139
19569,292,-1916,1148,15368,-361,64,-176
